PlayerID,Name,Age,Position,PreferredPosition,GoalsScored,Assists,MinutesPlayed,Tackles,Interceptions,PassAccuracy,DribblesCompleted,ShotsOnTarget,Height,Weight,OverallRating,PotentialRating,PhysicalStrength,Speed,TechnicalAbility
3246,Player_3246,29,Midfielder,Fullback,8,15,2572,8,45,80.74,2,14,1.99,84,92,60,90.22,90.35,58.72
3247,Player_3247,26,Defender,Winger,13,20,2436,57,42,90.58,40,9,1.98,89,90,75,91.3,79.44,56.52
3248,Player_3248,25,Goalkeeper,Fullback,9,0,699,76,8,76.21,39,45,2.09,58,54,95,50.09,80.86,86.78
3249,Player_3249,39,Goalkeeper,Winger,27,0,1421,80,25,80.28,35,24,2.02,89,53,66,90.47,62.05,57.1
3250,Player_3250,21,Defender,Central Midfield,21,14,2255,16,20,63.13,11,17,1.79,69,85,65,50.8,77.5,82.82
3251,Player_3251,34,Midfielder,Striker,22,7,2948,89,15,89.11,1,47,1.9,72,81,74,89.86,91.01,89.31
3252,Player_3252,27,Forward,Striker,26,6,2161,53,33,65.07,8,5,1.9,61,68,70,50.41,73.32,62.72
3253,Player_3253,25,Midfielder,Goalkeeper,14,2,2484,84,48,92.86,37,2,1.65,76,60,69,78.65,53.14,56.86
3254,Player_3254,29,Midfielder,Winger,30,3,2910,24,44,64.27,2,47,1.82,70,99,73,70.27,93.59,89.97
3255,Player_3255,21,Forward,Winger,0,7,2115,44,33,75.43,9,5,2.1,71,96,96,67.6,67.23,96.17
3256,Player_3256,32,Forward,Fullback,26,3,1616,95,30,77.51,17,27,1.61,83,51,94,85.99,56.28,62.19
3257,Player_3257,27,Defender,Goalkeeper,6,3,768,16,34,73.13,25,21,1.86,99,61,87,72.46,87.65,54.49
3258,Player_3258,39,Defender,Striker,21,17,2481,83,40,85.88,17,26,2.07,98,70,91,61.06,86.52,82.22
3259,Player_3259,22,Goalkeeper,Fullback,24,19,2488,95,44,86.81,13,67,1.96,71,88,95,86.95,84.21,58.31
3260,Player_3260,37,Defender,Winger,22,18,1834,35,10,82.46,40,1,1.64,57,83,79,83,70.39,85.14
3261,Player_3261,29,Midfielder,Winger,7,3,2281,51,6,90.82,17,68,1.96,94,77,84,74.76,58.23,56.04
3262,Player_3262,18,Defender,Fullback,3,17,2141,42,19,62.83,8,66,1.82,98,87,61,78.36,53.66,86.17
3263,Player_3263,39,Defender,Central Midfield,10,19,1469,21,5,94.14,50,56,1.76,53,59,80,62.84,92.64,96.2
3264,Player_3264,26,Forward,Striker,28,4,2184,50,6,88.72,1,40,1.89,67,63,82,67.81,82.24,79.07
3265,Player_3265,20,Defender,Fullback,17,2,1147,90,8,79.27,28,11,1.91,88,91,83,56.14,75.42,72.44
3266,Player_3266,37,Forward,Central Midfield,19,10,1637,85,42,61.06,36,40,1.89,65,77,76,61.47,91.58,80.59
3267,Player_3267,33,Forward,Fullback,7,2,1830,40,26,77.89,28,32,2.03,70,59,69,56.06,62.22,76.71
3268,Player_3268,34,Midfielder,Fullback,16,20,590,46,3,80.27,0,27,1.69,76,54,82,85.63,66.76,93.83
3269,Player_3269,23,Goalkeeper,Fullback,28,18,1369,84,43,90.35,40,21,1.65,85,52,99,60.66,89.88,76.5
3270,Player_3270,20,Goalkeeper,Fullback,19,2,1918,7,36,74.1,16,13,1.92,58,57,66,93.15,77.55,70.99
3271,Player_3271,32,Forward,Goalkeeper,26,15,2897,86,34,83.09,14,62,1.84,83,84,72,85.1,69.16,86.7
3272,Player_3272,29,Defender,Winger,17,10,1611,3,6,74.54,33,2,1.93,95,66,84,91.56,91.46,55.11
3273,Player_3273,23,Midfielder,Fullback,15,12,988,92,11,84.35,44,16,1.68,66,58,79,58.08,60.32,94.61
3274,Player_3274,32,Forward,Fullback,26,5,1247,81,48,91.16,43,23,1.9,86,95,72,66.18,62.44,64.66
3275,Player_3275,25,Midfielder,Goalkeeper,19,6,1992,7,19,61.73,35,5,1.91,75,58,87,87.9,86.38,96.79
3276,Player_3276,29,Midfielder,Striker,26,8,1533,41,21,77.42,30,60,1.64,74,94,71,87.26,70.62,76.25
3277,Player_3277,35,Defender,Winger,6,2,1845,25,17,86.28,28,60,1.91,96,93,88,76.06,53.1,69.05
3278,Player_3278,33,Forward,Central Midfield,12,0,1739,72,23,91.4,36,65,1.84,62,77,67,59.63,94.68,65.57
3279,Player_3279,27,Midfielder,Fullback,5,4,954,60,43,75.71,19,33,1.75,67,81,82,92.31,78.98,54.06
3280,Player_3280,28,Defender,Striker,20,13,971,24,41,80.26,41,48,1.87,78,98,80,78.98,68.65,84.1
3281,Player_3281,25,Defender,Fullback,8,3,729,94,15,84,43,5,1.98,70,91,69,83.39,80.55,52.51
3282,Player_3282,40,Defender,Central Midfield,18,19,1915,82,31,83.98,35,9,1.68,81,51,69,76.68,77.81,71.64
3283,Player_3283,28,Forward,Goalkeeper,3,14,2657,73,11,81.5,7,59,1.86,76,74,75,90.13,90.79,54.96
3284,Player_3284,32,Forward,Center Back,15,8,1529,75,7,94.99,45,32,1.83,55,77,68,65.22,91.88,82.61
3285,Player_3285,32,Forward,Winger,17,0,2105,11,32,67.1,6,16,1.77,63,58,84,77.02,98.08,70.86
3286,Player_3286,34,Midfielder,Center Back,6,2,1857,54,3,68.06,46,2,1.64,81,60,80,96.36,97.29,88.8
3287,Player_3287,28,Midfielder,Center Back,4,15,1073,84,28,62.55,7,23,1.83,99,99,84,66.22,72.35,66.38
3288,Player_3288,40,Defender,Goalkeeper,1,6,756,98,37,64.22,22,52,1.96,55,91,78,76.36,61.57,60.44
3289,Player_3289,19,Defender,Striker,24,17,2160,49,31,83.67,9,58,1.86,93,79,91,71.99,59.24,66.44
3290,Player_3290,39,Goalkeeper,Winger,9,12,626,57,28,81.86,34,31,2.05,97,76,74,50.97,84.37,75.72
3291,Player_3291,20,Goalkeeper,Winger,19,10,591,80,1,71.36,14,11,1.67,80,91,98,69.58,50.67,76.99
3292,Player_3292,31,Midfielder,Center Back,26,5,2475,60,0,74.62,37,41,1.64,73,50,80,80.76,61.08,95.77
3293,Player_3293,32,Defender,Fullback,15,18,2020,18,36,80,9,18,1.99,70,88,92,97.72,84.83,61.22
3294,Player_3294,19,Midfielder,Central Midfield,6,8,2825,45,7,71.29,45,39,1.62,81,62,75,93,57.52,86.16
3295,Player_3295,31,Forward,Center Back,30,17,769,80,12,79.24,11,16,1.66,58,90,91,54.48,84.19,94.65
3296,Player_3296,25,Midfielder,Striker,19,4,2548,72,2,74.69,26,12,2.08,99,85,75,91.38,76.78,53.96
3297,Player_3297,21,Midfielder,Striker,18,13,733,73,1,92.05,6,9,1.65,79,96,63,53.39,78.87,53.36
3298,Player_3298,22,Midfielder,Winger,20,9,1929,69,27,68.02,6,41,1.99,76,88,66,60.23,51.98,77.3
3299,Player_3299,19,Defender,Striker,26,1,2120,49,4,61.06,34,43,1.99,92,86,90,97.01,97.57,87.82
3300,Player_3300,21,Midfielder,Goalkeeper,9,1,1211,45,38,87.53,15,53,2.07,87,87,98,61.81,59.09,51.14
3301,Player_3301,36,Defender,Winger,27,17,1933,36,13,84.44,49,5,2.03,90,71,77,58.82,90.14,69.38
3302,Player_3302,32,Forward,Winger,9,0,2138,51,5,82.43,13,32,1.62,67,70,87,65.77,52.3,64.62
3303,Player_3303,39,Midfielder,Fullback,2,13,938,97,6,80.18,48,48,1.65,61,58,88,73.72,70.23,97.19
3304,Player_3304,33,Midfielder,Center Back,11,1,1048,93,46,71.9,29,65,2.04,68,60,96,58.42,72.42,94.93
3305,Player_3305,39,Goalkeeper,Fullback,29,0,1294,62,39,68.25,42,15,1.7,63,60,82,56.43,72.05,57.05
3306,Player_3306,34,Defender,Center Back,5,6,1083,92,28,66.52,14,34,1.64,61,97,88,80.33,54.86,71.69
3307,Player_3307,18,Defender,Striker,9,6,2663,94,43,68.86,46,24,1.91,62,71,89,69.98,69.27,62.57
3308,Player_3308,40,Goalkeeper,Striker,6,15,2121,72,33,68.07,2,44,2.01,92,91,80,52.55,62.99,77.19
3309,Player_3309,19,Defender,Fullback,24,17,2846,78,11,83.31,33,45,1.75,60,77,74,86.33,60.81,98.69
3310,Player_3310,38,Midfielder,Center Back,22,6,2915,89,41,75.3,50,49,1.62,53,59,67,65.59,78.6,88.57
3311,Player_3311,26,Midfielder,Center Back,4,19,895,54,44,82.23,32,70,1.92,56,79,96,52.91,94.47,77.8
3312,Player_3312,28,Defender,Striker,24,17,1514,67,45,70.03,24,51,1.9,62,99,62,68.16,77.53,64.6
3313,Player_3313,36,Defender,Winger,26,12,2333,54,47,68.85,32,2,1.85,68,89,63,62.75,64.55,85.18
3314,Player_3314,33,Midfielder,Fullback,5,17,772,51,38,71.76,37,10,1.88,58,79,80,80.74,94.95,64.01
3315,Player_3315,33,Forward,Goalkeeper,8,10,1656,49,12,69.96,4,51,1.67,84,69,91,52.4,79.92,88.26
3316,Player_3316,29,Defender,Striker,21,1,2677,16,29,62.05,47,23,2.04,100,80,91,60.48,90.19,79.65
3317,Player_3317,22,Midfielder,Central Midfield,5,11,602,92,30,82.55,17,15,1.93,84,52,75,91.24,74.25,83.63
3318,Player_3318,27,Midfielder,Winger,5,18,521,34,49,60.54,34,8,1.94,79,93,74,77.04,90.87,90.31
3319,Player_3319,19,Defender,Goalkeeper,3,14,1674,23,49,88.14,43,55,2,75,56,89,98.27,55.53,95.56
3320,Player_3320,25,Midfielder,Fullback,26,14,1800,31,5,70.53,8,25,1.66,94,51,74,84.11,70.89,88.86
3321,Player_3321,33,Defender,Fullback,19,6,2777,16,46,63.79,49,28,1.92,77,75,96,97.17,55.73,57.33
3322,Player_3322,25,Midfielder,Central Midfield,7,11,2906,79,3,86.04,27,42,1.72,54,74,71,72,77.6,73.78
3323,Player_3323,34,Midfielder,Winger,21,0,2570,82,35,80.06,0,57,1.74,91,80,80,55.03,71.5,90.32
3324,Player_3324,39,Midfielder,Winger,5,1,2778,49,16,65.08,48,49,2.07,76,63,65,58.37,56.14,73.89
3325,Player_3325,20,Forward,Center Back,0,12,2969,40,45,62.9,37,58,1.93,66,75,61,93.09,86.83,77.36
3326,Player_3326,19,Defender,Central Midfield,23,6,1033,5,19,88.95,44,61,1.87,70,82,97,75.18,76.71,61.4
3327,Player_3327,27,Midfielder,Winger,18,18,933,95,6,69.15,16,17,1.68,72,63,69,95.6,51.01,86.39
3328,Player_3328,30,Goalkeeper,Central Midfield,21,11,1572,45,32,61.94,10,34,2.06,76,52,91,62.17,62.88,53.17
3329,Player_3329,38,Forward,Goalkeeper,6,0,794,36,46,65.58,26,39,1.66,93,68,93,53.86,77.54,58.76
3330,Player_3330,38,Midfielder,Center Back,27,10,685,59,39,78.65,4,7,2.05,85,95,96,66.28,74.77,87.8
3331,Player_3331,39,Goalkeeper,Center Back,13,18,1776,85,46,88.75,25,0,1.82,59,64,62,80.33,73.32,65.91
3332,Player_3332,28,Midfielder,Striker,30,16,2869,52,34,71.2,18,21,2.06,87,66,85,75.18,61.71,84.43
3333,Player_3333,21,Goalkeeper,Winger,4,5,1345,86,22,62.03,5,40,1.86,98,76,79,93.8,55.78,53.48
3334,Player_3334,21,Goalkeeper,Goalkeeper,22,2,2468,93,46,86.45,20,18,2.06,66,70,80,74.26,57.07,77.06
3335,Player_3335,18,Defender,Striker,29,8,514,91,18,64.75,45,31,1.93,69,57,67,59.12,50.47,72.84
3336,Player_3336,32,Midfielder,Striker,4,2,985,73,27,75.88,31,57,1.68,97,53,98,70.82,72.26,64.41
3337,Player_3337,27,Defender,Central Midfield,2,4,1899,82,33,91.76,48,19,1.75,61,59,68,95.33,89.88,90.08
3338,Player_3338,33,Forward,Center Back,5,16,2390,60,40,71.28,9,32,1.95,56,76,61,51.32,98.14,51.27
3339,Player_3339,34,Goalkeeper,Central Midfield,2,0,1088,9,38,89.18,11,45,1.86,52,80,75,82.46,72.31,80.02
3340,Player_3340,20,Midfielder,Striker,11,12,665,30,15,92.42,36,50,2.07,82,55,79,92.04,78.68,69.66
3341,Player_3341,22,Goalkeeper,Striker,0,10,1478,84,25,90.32,42,48,1.69,95,88,98,56.11,89.52,69.92
3342,Player_3342,23,Forward,Goalkeeper,13,9,1235,66,24,67.17,40,45,1.69,59,63,79,92.56,68.27,62.19
3343,Player_3343,31,Goalkeeper,Center Back,15,0,867,38,35,79.97,48,46,1.84,63,97,90,84.05,51.52,87.02
3344,Player_3344,40,Forward,Goalkeeper,25,19,2302,11,6,68.4,1,62,2.08,56,62,85,77.03,67.82,88.18
3345,Player_3345,35,Forward,Fullback,3,0,1613,0,33,83.68,27,26,1.78,53,66,81,94.67,77.22,74.65
3346,Player_3346,21,Goalkeeper,Goalkeeper,4,1,2798,100,15,89.36,44,35,1.89,65,65,98,83.18,66.59,92.11
3347,Player_3347,24,Goalkeeper,Center Back,24,14,1227,72,9,92.47,16,25,1.93,60,56,90,90.47,79.58,88.07
3348,Player_3348,23,Goalkeeper,Central Midfield,29,8,1590,21,4,74.91,23,48,1.75,50,73,67,90.12,95.17,96.43
3349,Player_3349,27,Midfielder,Striker,2,7,2418,100,17,68.04,6,69,1.72,82,98,61,66.96,96.18,75.68
3350,Player_3350,35,Goalkeeper,Central Midfield,25,9,2106,23,14,94.55,34,61,1.76,58,86,93,52.57,62.87,54.91
3351,Player_3351,30,Goalkeeper,Central Midfield,10,20,546,16,26,72.85,30,12,1.61,81,82,74,97.38,96.2,65.78
3352,Player_3352,35,Goalkeeper,Fullback,24,18,2232,91,2,88.85,43,43,1.94,92,77,80,89.78,82.32,67.77
3353,Player_3353,34,Midfielder,Center Back,11,3,2324,99,39,87.85,9,28,2.06,63,81,61,56.44,86.39,93.45
3354,Player_3354,33,Defender,Striker,10,7,1329,55,35,60.95,18,19,1.77,52,99,68,78.21,68.18,97.35
3355,Player_3355,21,Defender,Fullback,2,13,2292,73,31,75.17,13,13,1.94,87,58,80,83.69,66.7,74.49
3356,Player_3356,29,Forward,Central Midfield,20,20,804,67,3,89.39,44,64,1.61,82,56,97,96.79,97.41,79.09
3357,Player_3357,23,Forward,Central Midfield,27,16,1741,18,38,89.1,20,41,1.71,85,73,84,72.42,94.54,75.13
3358,Player_3358,38,Forward,Center Back,27,6,1802,24,26,91.7,23,50,1.89,94,55,63,87.93,74.5,71.17
3359,Player_3359,24,Midfielder,Goalkeeper,22,1,2087,92,15,63.96,32,40,1.85,51,97,89,56.36,92.68,56.15
3360,Player_3360,30,Defender,Center Back,19,18,2091,45,15,62.83,49,5,1.76,77,89,95,66.98,91.26,82.81
3361,Player_3361,24,Defender,Winger,24,7,2408,53,20,61.58,4,36,1.69,93,94,74,66.1,96.69,69.56
3362,Player_3362,25,Forward,Winger,11,9,2984,77,38,84.03,38,42,2.08,96,61,62,82.91,58.98,85.99
3363,Player_3363,39,Forward,Fullback,9,2,2903,64,22,65.53,12,53,1.96,68,65,95,96.36,85.36,91.85
3364,Player_3364,34,Defender,Fullback,26,8,961,64,34,80.83,16,20,1.99,95,62,64,54.45,87.87,59.4
3365,Player_3365,19,Forward,Fullback,22,6,1999,43,47,86.52,37,66,1.67,75,69,94,95.74,55.53,89.04
3366,Player_3366,25,Midfielder,Striker,21,3,1094,35,26,81.28,10,50,1.71,98,80,65,53.03,97.25,90.7
3367,Player_3367,38,Midfielder,Winger,8,12,1775,6,50,73.96,11,9,1.78,96,99,86,65.35,59.37,66.39
3368,Player_3368,23,Defender,Winger,26,12,2530,87,49,81.14,2,68,2.07,55,53,78,50.67,57.36,70.95
3369,Player_3369,36,Midfielder,Central Midfield,12,10,546,78,25,67.34,19,15,1.69,90,85,88,51.6,77.67,96.57
3370,Player_3370,24,Forward,Center Back,19,16,558,23,13,65.56,44,47,1.68,92,72,76,90.33,85.13,79.45
3371,Player_3371,30,Forward,Fullback,25,12,518,79,23,81.67,29,37,1.7,58,87,69,58.44,93.07,91.98
3372,Player_3372,20,Midfielder,Fullback,21,17,2955,62,22,94.1,44,2,1.95,96,63,88,75.14,76.13,63.99
3373,Player_3373,33,Midfielder,Center Back,30,10,1079,95,8,92.73,14,34,1.9,74,95,90,95.99,52.68,98.34
3374,Player_3374,33,Midfielder,Center Back,1,12,2382,81,7,76.85,37,19,2.06,57,58,98,53.1,72.19,97.33
3375,Player_3375,34,Goalkeeper,Goalkeeper,13,2,2902,14,8,91.01,45,46,1.94,78,94,62,84.29,58.46,52.21
3376,Player_3376,28,Midfielder,Winger,5,14,1527,33,25,81.29,29,67,1.64,83,60,94,76.52,62.7,76.19
3377,Player_3377,19,Forward,Central Midfield,24,7,1787,38,36,73.92,3,20,2.04,87,93,84,65.97,51.89,70.51
3378,Player_3378,38,Goalkeeper,Striker,23,10,1103,68,47,81.33,45,60,1.76,52,83,66,68.56,66.36,83.93
3379,Player_3379,23,Goalkeeper,Central Midfield,12,5,1161,37,20,67.82,46,4,1.68,60,69,60,63.94,53.31,66.26
3380,Player_3380,33,Midfielder,Center Back,29,16,2424,75,40,66.95,1,23,2.08,71,88,97,95.44,81.88,91.44
3381,Player_3381,20,Midfielder,Goalkeeper,27,12,2645,20,42,80.56,24,50,1.79,82,70,92,97.45,64.28,98.61
3382,Player_3382,28,Goalkeeper,Central Midfield,27,10,525,92,12,83.36,20,32,2.05,71,72,82,53.19,97.89,86.39
3383,Player_3383,38,Forward,Central Midfield,4,10,1381,87,2,74.36,17,46,1.86,55,73,74,79.74,59.99,84.08
3384,Player_3384,30,Defender,Central Midfield,11,4,1636,7,32,69.59,36,46,1.86,90,81,79,75.71,78.2,50.37
3385,Player_3385,38,Goalkeeper,Central Midfield,5,3,1538,67,14,61.57,11,23,1.98,86,84,93,50.14,63.96,63.6
3386,Player_3386,37,Forward,Center Back,22,7,2386,36,36,73.34,12,67,1.78,94,84,89,86.01,96.97,79.11
3387,Player_3387,32,Forward,Fullback,21,7,629,97,18,66.15,24,60,1.77,92,76,77,57.09,62.12,54.76
3388,Player_3388,28,Defender,Center Back,19,15,2905,78,2,67.31,18,10,1.77,62,65,79,96.21,53.32,98.46
3389,Player_3389,27,Midfielder,Fullback,4,0,780,15,26,66.46,25,39,2.06,76,74,64,85.87,77.52,84.28
3390,Player_3390,26,Midfielder,Central Midfield,10,16,2041,90,2,60.75,30,10,1.68,67,97,79,56.21,87.25,78.03
3391,Player_3391,28,Defender,Goalkeeper,25,17,1418,1,1,72.28,2,57,1.84,69,91,66,83.26,97.76,80.33
3392,Player_3392,29,Defender,Central Midfield,4,10,2884,24,20,90.96,0,0,1.73,85,86,80,88.83,93.45,60.59
3393,Player_3393,40,Midfielder,Fullback,22,14,2767,69,20,93.46,27,29,1.94,84,73,68,82.78,75.79,74.23
3394,Player_3394,40,Defender,Goalkeeper,29,12,855,86,33,68.28,43,25,1.88,62,70,88,62.28,67.31,92.89
3395,Player_3395,35,Defender,Winger,29,17,1256,71,23,65.28,50,68,1.84,72,75,70,58.31,65.04,73.98
3396,Player_3396,34,Forward,Winger,3,1,1725,83,21,67.28,8,3,2.08,93,91,67,57.56,73.46,87.35
3397,Player_3397,28,Defender,Striker,29,0,1091,15,30,80.47,5,62,1.65,58,92,61,90.44,72.89,62.77
3398,Player_3398,23,Forward,Central Midfield,22,17,1417,16,39,87.12,0,31,1.87,63,55,81,73.63,66.19,57.11
3399,Player_3399,31,Midfielder,Goalkeeper,22,18,1959,64,50,83.21,19,64,1.92,59,73,90,78.4,92.1,78.11
3400,Player_3400,18,Forward,Fullback,24,13,2588,25,26,65.1,19,60,1.89,53,55,78,56.6,50.48,95.1
3401,Player_3401,40,Midfielder,Fullback,16,14,957,74,48,88.46,26,21,2.06,89,67,83,74.28,82.81,53.16
3402,Player_3402,24,Defender,Goalkeeper,5,16,2621,92,48,84.27,30,11,1.73,94,68,94,56.72,77.28,89.55
3403,Player_3403,21,Defender,Center Back,24,9,1576,15,0,80.25,18,34,1.79,89,63,77,69.68,58.92,56.35
3404,Player_3404,36,Midfielder,Goalkeeper,29,16,689,41,40,61.71,40,14,1.92,75,75,84,79.48,56.75,87.03
3405,Player_3405,30,Forward,Central Midfield,23,11,1300,54,11,78.25,28,10,1.85,87,92,96,90.14,50.76,69.63
3406,Player_3406,27,Defender,Winger,8,2,2374,72,36,71.26,28,8,1.71,84,98,91,73.23,92.5,75.25
3407,Player_3407,32,Forward,Goalkeeper,7,8,859,66,5,64.06,38,70,1.7,53,74,85,85.14,61.75,91.75
3408,Player_3408,26,Midfielder,Center Back,1,15,745,65,44,81.94,15,0,1.71,78,96,77,84.39,54.3,88.56
3409,Player_3409,39,Forward,Central Midfield,15,13,983,16,7,91.14,14,35,2.06,86,96,61,86.91,64.93,75.57
3410,Player_3410,24,Midfielder,Central Midfield,26,10,874,66,13,63.24,4,20,1.65,74,96,84,58.6,66.19,61.38
3411,Player_3411,36,Forward,Winger,26,14,2309,35,0,76.17,5,2,1.81,86,92,93,66.02,68.37,58.79
3412,Player_3412,29,Midfielder,Striker,29,0,1068,88,16,84.37,45,62,1.92,96,70,73,89.15,94.72,69.53
3413,Player_3413,32,Forward,Central Midfield,8,18,2737,73,32,72.09,37,34,1.85,75,99,85,76.17,76.06,91.56
3414,Player_3414,22,Goalkeeper,Center Back,19,1,1870,62,15,77.58,31,33,1.79,77,79,85,89.94,85.09,86.43
3415,Player_3415,19,Goalkeeper,Central Midfield,22,5,1353,90,11,67.71,49,25,1.68,73,84,65,92.49,90,69.51
3416,Player_3416,40,Midfielder,Winger,13,18,1117,27,0,64.15,50,36,1.87,71,99,90,55.7,80.76,65.25
3417,Player_3417,29,Defender,Striker,27,2,1743,81,20,83.29,43,23,2.03,95,81,64,76.71,74.36,78.21
3418,Player_3418,36,Midfielder,Fullback,6,8,2745,33,45,67.45,10,7,1.76,56,90,91,69.31,93.53,73.41
3419,Player_3419,38,Defender,Central Midfield,25,11,609,53,22,65.32,10,49,1.63,69,81,71,80.55,92.22,91.84
3420,Player_3420,40,Forward,Central Midfield,18,3,1739,92,4,74.79,18,46,1.83,67,78,86,65.23,65.02,69.46
3421,Player_3421,37,Midfielder,Fullback,5,3,1279,36,27,92.46,21,48,1.85,86,79,94,68.14,78.62,59.64
3422,Player_3422,32,Midfielder,Fullback,25,14,2151,37,17,87.68,13,47,1.67,68,60,85,66,60.06,59.67
3423,Player_3423,18,Defender,Winger,27,18,1279,81,30,81.21,12,37,1.9,91,66,70,54.9,72.31,94.11
3424,Player_3424,24,Goalkeeper,Fullback,26,2,1080,16,40,73.16,48,59,1.61,65,67,66,84.47,79.59,65.79
3425,Player_3425,39,Goalkeeper,Central Midfield,30,5,1514,72,46,83.76,14,56,1.67,59,84,94,89.22,68.76,64.19
3426,Player_3426,20,Defender,Goalkeeper,21,14,740,75,0,94.52,6,64,1.87,98,76,86,74.02,71.69,80.35
3427,Player_3427,39,Defender,Striker,12,7,1639,83,9,88.32,17,27,1.99,70,69,97,58.34,80.42,50.84
3428,Player_3428,31,Defender,Goalkeeper,1,2,2915,48,34,88.52,0,62,1.97,83,62,66,80.77,69.31,53.49
3429,Player_3429,34,Goalkeeper,Goalkeeper,13,13,2629,15,16,74.73,41,64,1.63,94,83,61,93.95,72.67,83.63
3430,Player_3430,32,Goalkeeper,Goalkeeper,9,8,1623,31,43,91.55,27,11,1.77,54,72,75,95.4,84.84,54.43
3431,Player_3431,31,Midfielder,Center Back,5,19,2581,34,45,91.55,32,55,1.83,96,60,71,97.29,90.26,79.04
3432,Player_3432,39,Goalkeeper,Winger,21,15,2902,36,34,63.96,20,16,2.09,89,89,63,64.88,81.18,89.59
3433,Player_3433,36,Forward,Central Midfield,17,11,1074,54,49,79.61,14,2,1.66,54,87,77,98.7,79.7,59.26
3434,Player_3434,38,Midfielder,Fullback,16,15,613,89,47,77.97,20,40,1.81,70,74,97,79.09,80.56,61.95
3435,Player_3435,39,Goalkeeper,Fullback,13,2,2591,1,13,93.27,47,14,1.84,89,51,98,96.3,55.68,81.12
3436,Player_3436,24,Midfielder,Center Back,16,11,991,20,12,90.38,32,59,1.97,86,83,72,97.66,81.85,55.2
3437,Player_3437,24,Forward,Winger,21,6,1830,76,31,69.7,45,19,1.94,52,58,61,83.94,66.49,75.83
3438,Player_3438,28,Forward,Striker,9,9,2169,87,50,91.74,37,28,2.08,63,64,75,78.52,65.07,74.75
3439,Player_3439,30,Defender,Central Midfield,2,18,1061,15,28,82.99,15,53,1.96,70,65,76,95.2,80.25,55.48
3440,Player_3440,36,Goalkeeper,Central Midfield,0,1,1977,75,8,60.28,13,6,1.81,73,74,84,76.99,55.73,94.3
3441,Player_3441,29,Midfielder,Winger,3,6,2556,46,47,87.96,36,42,1.96,86,69,96,93.14,50.22,56.37
3442,Player_3442,35,Midfielder,Central Midfield,2,3,911,83,47,62.33,26,33,1.91,55,57,81,81.54,53.91,51.28
3443,Player_3443,29,Forward,Center Back,12,5,1489,19,22,64.74,26,55,2.1,59,50,86,73.45,79.12,97.71
3444,Player_3444,18,Forward,Center Back,28,19,1067,60,36,83.9,9,56,1.79,79,63,80,94.66,57.62,62.31
3445,Player_3445,40,Goalkeeper,Striker,28,9,1395,10,8,88.98,3,59,1.74,51,92,84,52.31,59.78,77.68
3446,Player_3446,18,Midfielder,Center Back,13,9,2401,5,8,67.27,17,20,1.89,63,87,83,62.56,87.16,98.87
3447,Player_3447,37,Goalkeeper,Winger,25,9,1734,29,20,79,9,24,1.84,92,86,60,65.59,72.73,80.36
3448,Player_3448,22,Midfielder,Winger,27,12,1411,2,13,62.37,2,34,1.95,99,93,69,96.42,66.57,75.12
3449,Player_3449,36,Midfielder,Center Back,5,13,785,7,41,77.96,15,17,1.77,55,89,82,59.83,53.14,96.63
3450,Player_3450,23,Goalkeeper,Striker,3,1,2140,23,20,83.31,32,41,1.66,94,65,81,81.61,53.27,68.83
3451,Player_3451,25,Midfielder,Center Back,20,17,2444,54,45,60.02,1,15,2,50,58,70,53.92,80.49,65.32
3452,Player_3452,22,Goalkeeper,Center Back,3,1,2753,26,0,69.56,49,60,2,65,87,97,51.66,54.2,63.98
3453,Player_3453,18,Defender,Goalkeeper,11,3,1710,17,20,85.43,22,24,2.09,52,76,61,73.02,51.6,91.56
3454,Player_3454,35,Forward,Winger,6,1,2385,66,2,74.05,34,21,1.68,59,62,84,51.8,96.04,93.78
3455,Player_3455,39,Goalkeeper,Fullback,6,15,2661,82,13,81.23,30,32,1.77,51,54,74,94.38,60.11,81.21
3456,Player_3456,19,Midfielder,Fullback,10,12,980,25,31,69.47,49,59,2.04,72,98,90,58.54,67.63,60.07
3457,Player_3457,26,Forward,Central Midfield,5,8,2648,4,27,88.42,23,60,1.9,82,81,99,65.69,64.83,57.76
3458,Player_3458,38,Forward,Central Midfield,20,1,2528,49,38,91.84,36,58,1.71,77,69,95,69.34,92.66,56
3459,Player_3459,39,Forward,Center Back,11,17,2556,100,22,74.95,42,26,1.69,59,89,87,51.52,56.53,94.65
3460,Player_3460,26,Midfielder,Striker,1,20,2901,51,49,67.95,5,13,2.05,83,72,60,96.66,54.52,51.54
3461,Player_3461,20,Defender,Goalkeeper,2,20,1690,37,17,60.43,1,53,1.7,80,76,60,80.77,71.42,93.22
3462,Player_3462,22,Midfielder,Center Back,25,16,530,95,21,70.07,47,12,1.65,50,70,85,52.56,58.63,94.23
3463,Player_3463,39,Forward,Goalkeeper,4,8,988,7,31,84.56,28,17,2.04,51,92,75,98.41,60.2,90.53
3464,Player_3464,40,Goalkeeper,Striker,2,10,1913,76,35,80.32,43,42,1.8,70,59,70,66.24,52.26,92.09
3465,Player_3465,19,Defender,Winger,13,3,2034,29,21,66.22,1,41,2.01,65,64,72,50.93,85.1,66.05
3466,Player_3466,36,Midfielder,Central Midfield,11,11,2992,85,31,60.12,17,8,2.1,94,67,99,90.13,54.36,59.49
